,id_player,player,id_team,team,id_position,position,fixture,id_opponent,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,opponent
61,102,Goode,4,Brentford,2,DEF,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-235,14099,535,770,Nott'm Forest
62,103,Henry,4,Brentford,2,DEF,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-138813,242102,102,138915,Nott'm Forest
63,104,Hickey,4,Brentford,2,DEF,67,16,1,False,2023-10-01T13:00:00Z,1,1,7,68,0,0,0,1,0,0,0,1,0,0,0,0,2.0,4.7,0.0,0.7,1,0.00,0.01,0.01,0.22,45,-2717,37736,2017,4734,Nott'm Forest
64,109,Mee,4,Brentford,2,DEF,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-57302,204189,139,57441,Nott'm Forest
65,112,Pinnock,4,Brentford,2,DEF,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,2.9,23.0,4.5,1,0.07,0.01,0.08,0.47,45,-20571,193680,3557,24128,Nott'm Forest
66,114,Roerslev,4,Brentford,2,DEF,67,16,1,False,2023-10-01T13:00:00Z,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,7,8.8,22.3,0.0,3.1,0,0.00,0.17,0.17,0.26,44,-144,6256,305,449,Nott'm Forest
67,121,Zanka,4,Brentford,2,DEF,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-280,7256,97,377,Nott'm Forest
68,157,Al-Dakhil,6,Burnley,2,DEF,47,16,2,False,2023-09-18T18:45:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,15,20.2,0.7,5.0,2.6,1,0.04,0.00,0.04,0.72,40,-357,62946,5856,6213,Nott'm Forest
69,160,Beyer,6,Burnley,2,DEF,47,16,3,False,2023-09-18T18:45:00Z,1,1,5,87,0,0,0,1,0,0,0,0,0,0,1,17,21.4,1.3,0.0,2.3,1,0.00,0.01,0.01,0.64,40,-27915,310593,3727,31642,Nott'm Forest
70,166,Egan-Riley,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,4450,18981,6326,1876,Nott'm Forest
71,167,Ekdal,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2763,15066,100,2863,Nott'm Forest
72,171,McNally,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-132,1556,0,132,Nott'm Forest
73,173,O'Shea,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1360,19578,578,1938,Nott'm Forest
74,176,Roberts,6,Burnley,2,DEF,47,16,1,False,2023-09-18T18:45:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,10,13.2,1.6,0.0,1.5,1,0.00,0.02,0.02,0.72,44,-1869,24411,587,2456,Nott'm Forest
75,178,Taylor,6,Burnley,2,DEF,47,16,2,False,2023-09-18T18:45:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,9.8,1.8,3.0,1.5,1,0.02,0.01,0.03,0.72,40,-3764,70528,1391,5155,Nott'm Forest
76,179,Thomas,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-121,1562,0,121,Nott'm Forest
77,182,Vitinho,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2266,13304,57,2323,Nott'm Forest
78,622,Dodgson,6,Burnley,2,DEF,47,16,0,False,2023-09-18T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-856,4253,1,857,Nott'm Forest
79,674,Delcroix,6,Burnley,2,DEF,47,16,1,False,2023-09-18T18:45:00Z,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.08,40,72,2796,402,330,Nott'm Forest
